call_id,agent,date,time,topic,answered,resolved,answerSpeed,avgTalkDuration,rating,dayOfWeek,dayOfMonth,hour,month,talkDuration(min)
ID1481,Jim,2021-01-27,13:03:22,Admin Support,,,114.0,0 days 00:04:21,3,Wednesday,27,13,January,4.0
ID1482,Jim,2021-01-27,13:03:22,Technical Support,,,,,,Wednesday,27,13,January,
ID1483,Dan,2021-01-27,13:07:41,Streaming,,,58.0,0 days 00:02:01,4,Wednesday,27,13,January,2.0
ID1484,Diane,2021-01-27,13:07:41,Streaming,,,86.0,0 days 00:03:27,2,Wednesday,27,13,January,3.0
ID1485,Dan,2021-01-27,13:09:07,Streaming,,,45.0,0 days 00:03:53,5,Wednesday,27,13,January,4.0
ID1486,Dan,2021-01-27,13:09:07,Streaming,,,84.0,0 days 00:02:33,2,Wednesday,27,13,January,3.0
ID1487,Diane,2021-01-27,13:22:05,Contract related,,,15.0,0 days 00:06:54,2,Wednesday,27,13,January,7.0
ID1488,Stewart,2021-01-27,13:22:05,Admin Support,,,47.0,0 days 00:04:07,2,Wednesday,27,13,January,4.0
ID1489,Dan,2021-01-27,13:27:50,Payment related,,,27.0,0 days 00:02:37,3,Wednesday,27,13,January,3.0
ID1490,Martha,2021-01-27,13:27:50,Admin Support,,,49.0,0 days 00:01:24,4,Wednesday,27,13,January,1.0
ID1491,Joe,2021-01-27,13:52:19,Contract related,,,50.0,0 days 00:01:45,4,Wednesday,27,13,January,2.0
ID1492,Greg,2021-01-27,13:52:19,Streaming,,,87.0,0 days 00:05:01,2,Wednesday,27,13,January,5.0
ID1493,Jim,2021-01-27,14:45:36,Admin Support,,,87.0,0 days 00:06:34,3,Wednesday,27,14,January,7.0
ID1494,Jim,2021-01-27,14:45:36,Payment related,,,15.0,0 days 00:05:58,3,Wednesday,27,14,January,6.0
ID1495,Dan,2021-01-27,14:54:14,Technical Support,,,123.0,0 days 00:06:49,5,Wednesday,27,14,January,7.0
ID1496,Becky,2021-01-27,14:54:14,Payment related,,,32.0,0 days 00:04:42,3,Wednesday,27,14,January,5.0
ID1497,Stewart,2021-01-27,15:21:36,Payment related,,,10.0,0 days 00:01:25,5,Wednesday,27,15,January,1.0
ID1498,Dan,2021-01-27,15:21:36,Admin Support,,,19.0,0 days 00:04:43,2,Wednesday,27,15,January,5.0
ID1499,Becky,2021-01-27,15:23:02,Admin Support,,,10.0,0 days 00:06:04,5,Wednesday,27,15,January,6.0
ID1500,Diane,2021-01-27,15:23:02,Streaming,,,,,,Wednesday,27,15,January,
ID1501,Stewart,2021-01-27,15:40:19,Streaming,,,112.0,0 days 00:02:43,4,Wednesday,27,15,January,3.0
ID1502,Becky,2021-01-27,15:40:19,Contract related,,,10.0,0 days 00:03:42,4,Wednesday,27,15,January,4.0
ID1503,Jim,2021-01-27,16:00:29,Admin Support,,,26.0,0 days 00:01:56,2,Wednesday,27,16,January,2.0
ID1504,Martha,2021-01-27,16:00:29,Admin Support,,,96.0,0 days 00:06:29,4,Wednesday,27,16,January,6.0
ID1505,Dan,2021-01-27,16:01:55,Payment related,,,99.0,0 days 00:04:22,3,Wednesday,27,16,January,4.0
ID1506,Greg,2021-01-27,16:01:55,Technical Support,,,,,,Wednesday,27,16,January,
ID1507,Jim,2021-01-27,16:10:34,Admin Support,,,77.0,0 days 00:03:15,5,Wednesday,27,16,January,3.0
ID1508,Joe,2021-01-27,16:10:34,Admin Support,,,16.0,0 days 00:05:21,4,Wednesday,27,16,January,5.0
ID1509,Martha,2021-01-27,16:58:05,Contract related,,,100.0,0 days 00:02:43,4,Wednesday,27,16,January,3.0
ID1510,Jim,2021-01-27,16:58:05,Contract related,,,27.0,0 days 00:05:09,3,Wednesday,27,16,January,5.0
ID1511,Becky,2021-01-27,17:00:58,Payment related,,,31.0,0 days 00:04:27,1,Wednesday,27,17,January,4.0
ID1512,Joe,2021-01-27,17:00:58,Contract related,,,33.0,0 days 00:06:32,2,Wednesday,27,17,January,7.0
ID1513,Jim,2021-01-27,17:12:29,Streaming,,,107.0,0 days 00:03:07,4,Wednesday,27,17,January,3.0
ID1514,Dan,2021-01-27,17:12:29,Payment related,,,77.0,0 days 00:06:04,3,Wednesday,27,17,January,6.0
ID1515,Jim,2021-01-27,17:18:14,Streaming,,,28.0,0 days 00:03:04,5,Wednesday,27,17,January,3.0
ID1516,Greg,2021-01-27,17:18:14,Contract related,,,,,,Wednesday,27,17,January,
ID1517,Jim,2021-01-27,17:42:43,Contract related,,,93.0,0 days 00:00:56,4,Wednesday,27,17,January,1.0
ID1518,Martha,2021-01-27,17:42:43,Technical Support,,,,,,Wednesday,27,17,January,
ID1519,Jim,2021-01-28,09:04:19,Streaming,,,46.0,0 days 00:04:27,5,Thursday,28,9,January,4.0
ID1520,Joe,2021-01-28,09:04:19,Streaming,,,14.0,0 days 00:05:41,3,Thursday,28,9,January,6.0
ID1521,Greg,2021-01-28,09:11:31,Admin Support,,,58.0,0 days 00:04:57,3,Thursday,28,9,January,5.0
ID1522,Martha,2021-01-28,09:11:31,Payment related,,,61.0,0 days 00:05:16,3,Thursday,28,9,January,5.0
ID1523,Martha,2021-01-28,09:12:58,Payment related,,,38.0,0 days 00:06:24,4,Thursday,28,9,January,6.0
ID1524,Martha,2021-01-28,09:12:58,Payment related,,,39.0,0 days 00:05:36,3,Thursday,28,9,January,6.0
ID1525,Stewart,2021-01-28,09:46:05,Technical Support,,,87.0,0 days 00:01:34,4,Thursday,28,9,January,2.0
ID1526,Stewart,2021-01-28,09:46:05,Technical Support,,,26.0,0 days 00:01:55,2,Thursday,28,9,January,2.0
ID1527,Greg,2021-01-28,10:04:48,Technical Support,,,120.0,0 days 00:01:27,4,Thursday,28,10,January,1.0
ID1528,Dan,2021-01-28,10:04:48,Payment related,,,123.0,0 days 00:01:57,4,Thursday,28,10,January,2.0
ID1529,Diane,2021-01-28,10:40:48,Contract related,,,48.0,0 days 00:01:31,3,Thursday,28,10,January,2.0
ID1530,Diane,2021-01-28,10:40:48,Streaming,,,58.0,0 days 00:02:35,1,Thursday,28,10,January,3.0
ID1531,Martha,2021-01-28,10:52:19,Contract related,,,90.0,0 days 00:04:45,3,Thursday,28,10,January,5.0
ID1532,Dan,2021-01-28,10:52:19,Payment related,,,104.0,0 days 00:06:11,5,Thursday,28,10,January,6.0
ID1533,Stewart,2021-01-28,11:06:43,Streaming,,,41.0,0 days 00:03:08,4,Thursday,28,11,January,3.0
ID1534,Greg,2021-01-28,11:06:43,Technical Support,,,26.0,0 days 00:01:47,5,Thursday,28,11,January,2.0
ID1535,Becky,2021-01-28,11:21:07,Payment related,,,66.0,0 days 00:05:44,4,Thursday,28,11,January,6.0
ID1536,Becky,2021-01-28,11:21:07,Admin Support,,,65.0,0 days 00:01:51,5,Thursday,28,11,January,2.0
ID1537,Becky,2021-01-28,11:29:46,Admin Support,,,22.0,0 days 00:05:02,3,Thursday,28,11,January,5.0
ID1538,Joe,2021-01-28,11:29:46,Streaming,,,96.0,0 days 00:03:54,1,Thursday,28,11,January,4.0
ID1539,Diane,2021-01-28,11:54:14,Technical Support,,,101.0,0 days 00:04:45,4,Thursday,28,11,January,5.0
ID1540,Becky,2021-01-28,11:54:14,Admin Support,,,124.0,0 days 00:01:38,4,Thursday,28,11,January,2.0
ID1541,Dan,2021-01-28,11:55:41,Contract related,,,28.0,0 days 00:05:25,3,Thursday,28,11,January,5.0
ID1542,Becky,2021-01-28,11:55:41,Contract related,,,90.0,0 days 00:03:49,3,Thursday,28,11,January,4.0
ID1543,Martha,2021-01-28,12:46:05,Contract related,,,111.0,0 days 00:03:55,5,Thursday,28,12,January,4.0
ID1544,Becky,2021-01-28,12:46:05,Streaming,,,123.0,0 days 00:00:41,4,Thursday,28,12,January,1.0
ID1545,Jim,2021-01-28,13:00:29,Contract related,,,,,,Thursday,28,13,January,
ID1546,Dan,2021-01-28,13:00:29,Streaming,,,101.0,0 days 00:05:22,4,Thursday,28,13,January,5.0
ID1547,Joe,2021-01-28,13:17:46,Admin Support,,,44.0,0 days 00:02:09,5,Thursday,28,13,January,2.0
ID1548,Stewart,2021-01-28,13:17:46,Streaming,,,10.0,0 days 00:01:51,3,Thursday,28,13,January,2.0
ID1549,Diane,2021-01-28,13:19:12,Streaming,,,45.0,0 days 00:03:26,1,Thursday,28,13,January,3.0
ID1550,Stewart,2021-01-28,13:19:12,Technical Support,,,24.0,0 days 00:02:16,4,Thursday,28,13,January,2.0
ID1551,Joe,2021-01-28,14:18:14,Payment related,,,70.0,0 days 00:05:53,1,Thursday,28,14,January,6.0
ID1552,Martha,2021-01-28,14:18:14,Streaming,,,101.0,0 days 00:05:52,5,Thursday,28,14,January,6.0
ID1553,Dan,2021-01-28,14:19:41,Streaming,,,23.0,0 days 00:03:16,3,Thursday,28,14,January,3.0
ID1554,Joe,2021-01-28,14:19:41,Contract related,,,86.0,0 days 00:03:51,3,Thursday,28,14,January,4.0
ID1555,Dan,2021-01-28,14:32:38,Admin Support,,,25.0,0 days 00:02:15,2,Thursday,28,14,January,2.0
ID1556,Jim,2021-01-28,14:32:38,Admin Support,,,46.0,0 days 00:02:57,4,Thursday,28,14,January,3.0
ID1557,Diane,2021-01-28,14:57:07,Streaming,,,45.0,0 days 00:03:52,4,Thursday,28,14,January,4.0
ID1558,Becky,2021-01-28,14:57:07,Technical Support,,,,,,Thursday,28,14,January,
ID1559,Greg,2021-01-28,15:53:17,Technical Support,,,93.0,0 days 00:06:31,3,Thursday,28,15,January,7.0
ID1560,Joe,2021-01-28,15:53:17,Payment related,,,61.0,0 days 00:02:01,1,Thursday,28,15,January,2.0
ID1561,Diane,2021-01-28,16:13:26,Streaming,,,,,,Thursday,28,16,January,
ID1562,Jim,2021-01-28,16:13:26,Streaming,,,66.0,0 days 00:02:36,3,Thursday,28,16,January,3.0
ID1563,Greg,2021-01-28,16:19:12,Contract related,,,29.0,0 days 00:04:35,3,Thursday,28,16,January,5.0
ID1564,Greg,2021-01-28,16:19:12,Admin Support,,,67.0,0 days 00:06:42,2,Thursday,28,16,January,7.0
ID1565,Dan,2021-01-28,16:40:48,Contract related,,,94.0,0 days 00:01:43,4,Thursday,28,16,January,2.0
ID1566,Joe,2021-01-28,16:40:48,Streaming,,,80.0,0 days 00:05:00,4,Thursday,28,16,January,5.0
ID1567,Dan,2021-01-28,17:03:50,Payment related,,,27.0,0 days 00:03:16,4,Thursday,28,17,January,3.0
ID1568,Dan,2021-01-28,17:03:50,Streaming,,,41.0,0 days 00:03:17,4,Thursday,28,17,January,3.0
ID1569,Martha,2021-01-28,17:16:48,Technical Support,,,84.0,0 days 00:04:17,4,Thursday,28,17,January,4.0
ID1570,Greg,2021-01-28,17:16:48,Contract related,,,121.0,0 days 00:01:57,4,Thursday,28,17,January,2.0
ID1571,Diane,2021-01-28,17:52:48,Payment related,,,61.0,0 days 00:00:43,1,Thursday,28,17,January,1.0
ID1572,Martha,2021-01-28,17:52:48,Admin Support,,,,,,Thursday,28,17,January,
ID1573,Diane,2021-01-28,18:00:00,Payment related,,,54.0,0 days 00:06:11,2,Thursday,28,18,January,6.0
ID1574,Stewart,2021-01-28,18:00:00,Streaming,,,82.0,0 days 00:05:46,5,Thursday,28,18,January,6.0
ID1575,Greg,2021-01-29,09:02:53,Admin Support,,,55.0,0 days 00:03:08,4,Friday,29,9,January,3.0
ID1576,Jim,2021-01-29,09:02:53,Admin Support,,,,,,Friday,29,9,January,
ID1577,Dan,2021-01-29,09:08:38,Payment related,,,87.0,0 days 00:01:09,5,Friday,29,9,January,1.0
ID1578,Greg,2021-01-29,09:08:38,Payment related,,,,,,Friday,29,9,January,
ID1579,Greg,2021-01-29,09:20:10,Admin Support,,,22.0,0 days 00:04:57,3,Friday,29,9,January,5.0
ID1580,Stewart,2021-01-29,09:20:10,Payment related,,,,,,Friday,29,9,January,
ID1581,Dan,2021-01-29,09:57:36,Streaming,,,95.0,0 days 00:01:46,5,Friday,29,9,January,2.0
ID1582,Dan,2021-01-29,09:57:36,Technical Support,,,23.0,0 days 00:06:15,4,Friday,29,9,January,6.0
ID1583,Greg,2021-01-29,10:20:38,Admin Support,,,43.0,0 days 00:02:05,4,Friday,29,10,January,2.0
ID1584,Becky,2021-01-29,10:20:38,Payment related,,,,,,Friday,29,10,January,
ID1585,Joe,2021-01-29,10:29:17,Contract related,,,118.0,0 days 00:04:03,3,Friday,29,10,January,4.0
ID1586,Jim,2021-01-29,10:29:17,Payment related,,,94.0,0 days 00:01:12,3,Friday,29,10,January,1.0
ID1587,Diane,2021-01-29,10:50:53,Technical Support,,,59.0,0 days 00:04:55,4,Friday,29,10,January,5.0
ID1588,Jim,2021-01-29,10:50:53,Technical Support,,,,,,Friday,29,10,January,
ID1589,Stewart,2021-01-29,10:52:19,Admin Support,,,92.0,0 days 00:03:13,5,Friday,29,10,January,3.0
ID1590,Jim,2021-01-29,10:52:19,Technical Support,,,51.0,0 days 00:02:40,2,Friday,29,10,January,3.0
ID1591,Diane,2021-01-29,11:57:07,Payment related,,,,,,Friday,29,11,January,
ID1592,Greg,2021-01-29,11:57:07,Technical Support,,,11.0,0 days 00:04:23,5,Friday,29,11,January,4.0
ID1593,Joe,2021-01-29,12:44:38,Payment related,,,62.0,0 days 00:02:21,1,Friday,29,12,January,2.0
ID1594,Joe,2021-01-29,12:44:38,Technical Support,,,122.0,0 days 00:04:58,3,Friday,29,12,January,5.0
ID1595,Dan,2021-01-29,12:46:05,Streaming,,,37.0,0 days 00:05:23,3,Friday,29,12,January,5.0
ID1596,Stewart,2021-01-29,12:46:05,Payment related,,,42.0,0 days 00:03:37,4,Friday,29,12,January,4.0
ID1597,Diane,2021-01-29,12:51:50,Technical Support,,,112.0,0 days 00:04:29,3,Friday,29,12,January,4.0
ID1598,Martha,2021-01-29,12:51:50,Payment related,,,98.0,0 days 00:03:09,4,Friday,29,12,January,3.0
ID1599,Stewart,2021-01-29,12:51:50,Payment related,,,105.0,0 days 00:03:13,2,Friday,29,12,January,3.0
ID1600,Diane,2021-01-29,12:51:50,Technical Support,,,78.0,0 days 00:03:03,5,Friday,29,12,January,3.0
ID1601,Martha,2021-01-29,13:00:29,Contract related,,,68.0,0 days 00:00:45,4,Friday,29,13,January,1.0
ID1602,Jim,2021-01-29,13:00:29,Contract related,,,17.0,0 days 00:05:47,3,Friday,29,13,January,6.0
ID1603,Diane,2021-01-29,13:04:48,Admin Support,,,23.0,0 days 00:01:20,4,Friday,29,13,January,1.0
ID1604,Diane,2021-01-29,13:04:48,Admin Support,,,39.0,0 days 00:01:09,1,Friday,29,13,January,1.0
ID1605,Greg,2021-01-29,13:12:00,Contract related,,,102.0,0 days 00:04:45,3,Friday,29,13,January,5.0
ID1606,Dan,2021-01-29,13:12:00,Admin Support,,,75.0,0 days 00:05:30,3,Friday,29,13,January,6.0
ID1607,Becky,2021-01-29,13:37:55,Contract related,,,14.0,0 days 00:02:10,4,Friday,29,13,January,2.0
ID1608,Dan,2021-01-29,13:37:55,Payment related,,,77.0,0 days 00:02:36,3,Friday,29,13,January,3.0
ID1609,Diane,2021-01-29,14:11:02,Streaming,,,83.0,0 days 00:00:34,4,Friday,29,14,January,1.0
ID1610,Stewart,2021-01-29,14:11:02,Technical Support,,,,,,Friday,29,14,January,
ID1611,Stewart,2021-01-29,14:32:38,Contract related,,,,,,Friday,29,14,January,
ID1612,Dan,2021-01-29,14:32:38,Admin Support,,,65.0,0 days 00:05:13,5,Friday,29,14,January,5.0
ID1613,Becky,2021-01-29,14:49:55,Contract related,,,23.0,0 days 00:00:45,4,Friday,29,14,January,1.0
ID1614,Jim,2021-01-29,14:49:55,Streaming,,,34.0,0 days 00:03:54,3,Friday,29,14,January,4.0
ID1615,Diane,2021-01-29,15:08:38,Technical Support,,,45.0,0 days 00:05:51,3,Friday,29,15,January,6.0
ID1616,Diane,2021-01-29,15:08:38,Technical Support,,,29.0,0 days 00:04:48,3,Friday,29,15,January,5.0
ID1617,Stewart,2021-01-29,15:21:36,Contract related,,,84.0,0 days 00:06:43,3,Friday,29,15,January,7.0
ID1618,Joe,2021-01-29,15:21:36,Payment related,,,105.0,0 days 00:02:23,3,Friday,29,15,January,2.0
ID1619,Diane,2021-01-29,15:44:38,Payment related,,,75.0,0 days 00:04:18,2,Friday,29,15,January,4.0
ID1620,Jim,2021-01-29,15:44:38,Contract related,,,20.0,0 days 00:06:53,3,Friday,29,15,January,7.0
ID1621,Greg,2021-01-29,15:46:05,Admin Support,,,88.0,0 days 00:05:50,5,Friday,29,15,January,6.0
ID1622,Stewart,2021-01-29,15:46:05,Technical Support,,,93.0,0 days 00:03:09,5,Friday,29,15,January,3.0
ID1623,Dan,2021-01-29,15:51:50,Technical Support,,,65.0,0 days 00:01:48,3,Friday,29,15,January,2.0
ID1624,Becky,2021-01-29,15:51:50,Payment related,,,,,,Friday,29,15,January,
ID1625,Joe,2021-01-29,16:10:34,Streaming,,,,,,Friday,29,16,January,
ID1626,Joe,2021-01-29,16:10:34,Technical Support,,,,,,Friday,29,16,January,
ID1627,Greg,2021-01-29,17:12:29,Payment related,,,124.0,0 days 00:04:18,5,Friday,29,17,January,4.0
ID1628,Martha,2021-01-29,17:12:29,Contract related,,,44.0,0 days 00:02:37,4,Friday,29,17,January,3.0
ID1629,Greg,2021-01-29,17:41:17,Admin Support,,,28.0,0 days 00:00:39,4,Friday,29,17,January,1.0
ID1630,Diane,2021-01-29,17:41:17,Streaming,,,43.0,0 days 00:02:08,4,Friday,29,17,January,2.0
ID1631,Stewart,2021-01-29,17:52:48,Technical Support,,,,,,Friday,29,17,January,
ID1632,Stewart,2021-01-29,17:52:48,Admin Support,,,53.0,0 days 00:01:44,4,Friday,29,17,January,2.0
ID1633,Diane,2021-01-30,09:05:46,Contract related,,,84.0,0 days 00:01:42,4,Saturday,30,9,January,2.0
ID1634,Becky,2021-01-30,09:05:46,Payment related,,,84.0,0 days 00:04:58,5,Saturday,30,9,January,5.0
ID1635,Dan,2021-01-30,09:47:31,Admin Support,,,12.0,0 days 00:05:56,5,Saturday,30,9,January,6.0
ID1636,Jim,2021-01-30,09:47:31,Contract related,,,85.0,0 days 00:03:42,3,Saturday,30,9,January,4.0
ID1637,Diane,2021-01-30,09:53:17,Streaming,,,124.0,0 days 00:01:01,4,Saturday,30,9,January,1.0
ID1638,Becky,2021-01-30,09:53:17,Payment related,,,92.0,0 days 00:02:01,5,Saturday,30,9,January,2.0
ID1639,Stewart,2021-01-30,10:07:41,Technical Support,,,116.0,0 days 00:03:30,1,Saturday,30,10,January,4.0
ID1640,Joe,2021-01-30,10:07:41,Streaming,,,118.0,0 days 00:02:46,2,Saturday,30,10,January,3.0
ID1641,Greg,2021-01-30,10:09:07,Technical Support,,,99.0,0 days 00:02:32,2,Saturday,30,10,January,3.0
ID1642,Joe,2021-01-30,10:09:07,Payment related,,,77.0,0 days 00:04:24,4,Saturday,30,10,January,4.0
ID1643,Jim,2021-01-30,10:27:50,Technical Support,,,57.0,0 days 00:04:26,5,Saturday,30,10,January,4.0
ID1644,Martha,2021-01-30,10:27:50,Streaming,,,113.0,0 days 00:02:34,3,Saturday,30,10,January,3.0
ID1645,Becky,2021-01-30,10:40:48,Payment related,,,22.0,0 days 00:00:43,3,Saturday,30,10,January,1.0
ID1646,Diane,2021-01-30,10:40:48,Payment related,,,20.0,0 days 00:04:58,4,Saturday,30,10,January,5.0
ID1647,Dan,2021-01-30,11:12:29,Streaming,,,,,,Saturday,30,11,January,
ID1648,Jim,2021-01-30,11:12:29,Technical Support,,,23.0,0 days 00:05:59,5,Saturday,30,11,January,6.0
ID1649,Jim,2021-01-30,11:26:53,Contract related,,,79.0,0 days 00:04:34,4,Saturday,30,11,January,5.0
ID1650,Stewart,2021-01-30,11:26:53,Contract related,,,94.0,0 days 00:06:56,5,Saturday,30,11,January,7.0
ID1651,Jim,2021-01-30,11:52:48,Technical Support,,,118.0,0 days 00:02:13,4,Saturday,30,11,January,2.0
ID1652,Martha,2021-01-30,11:52:48,Admin Support,,,68.0,0 days 00:02:38,2,Saturday,30,11,January,3.0
ID1653,Diane,2021-01-30,12:17:17,Streaming,,,53.0,0 days 00:01:24,3,Saturday,30,12,January,1.0
ID1654,Stewart,2021-01-30,12:17:17,Admin Support,,,52.0,0 days 00:06:10,3,Saturday,30,12,January,6.0
ID1655,Dan,2021-01-30,12:23:02,Payment related,,,13.0,0 days 00:05:51,3,Saturday,30,12,January,6.0
ID1656,Diane,2021-01-30,12:23:02,Contract related,,,78.0,0 days 00:04:34,5,Saturday,30,12,January,5.0
ID1657,Dan,2021-01-30,12:37:26,Contract related,,,32.0,0 days 00:02:05,4,Saturday,30,12,January,2.0
ID1658,Martha,2021-01-30,12:37:26,Contract related,,,,,,Saturday,30,12,January,
ID1659,Martha,2021-01-30,12:40:19,Admin Support,,,13.0,0 days 00:02:03,4,Saturday,30,12,January,2.0
ID1660,Greg,2021-01-30,12:40:19,Streaming,,,91.0,0 days 00:04:01,3,Saturday,30,12,January,4.0
ID1661,Jim,2021-01-30,12:44:38,Admin Support,,,41.0,0 days 00:01:28,3,Saturday,30,12,January,1.0
ID1662,Becky,2021-01-30,12:44:38,Streaming,,,69.0,0 days 00:06:58,2,Saturday,30,12,January,7.0
ID1663,Stewart,2021-01-30,12:48:58,Payment related,,,116.0,0 days 00:06:13,4,Saturday,30,12,January,6.0
ID1664,Becky,2021-01-30,12:48:58,Payment related,,,98.0,0 days 00:06:11,5,Saturday,30,12,January,6.0
ID1665,Dan,2021-01-30,12:51:50,Payment related,,,16.0,0 days 00:04:08,1,Saturday,30,12,January,4.0
ID1666,Martha,2021-01-30,12:51:50,Technical Support,,,43.0,0 days 00:01:54,1,Saturday,30,12,January,2.0
ID1667,Dan,2021-01-30,13:03:22,Streaming,,,17.0,0 days 00:03:40,5,Saturday,30,13,January,4.0
ID1668,Becky,2021-01-30,13:03:22,Technical Support,,,27.0,0 days 00:02:47,5,Saturday,30,13,January,3.0
ID1669,Becky,2021-01-30,13:39:22,Admin Support,,,88.0,0 days 00:06:12,5,Saturday,30,13,January,6.0
ID1670,Dan,2021-01-30,13:39:22,Technical Support,,,45.0,0 days 00:06:50,4,Saturday,30,13,January,7.0
ID1671,Joe,2021-01-30,14:00:58,Technical Support,,,19.0,0 days 00:02:16,4,Saturday,30,14,January,2.0
ID1672,Joe,2021-01-30,14:00:58,Payment related,,,,,,Saturday,30,14,January,
ID1673,Stewart,2021-01-30,14:09:36,Contract related,,,85.0,0 days 00:03:04,4,Saturday,30,14,January,3.0
ID1674,Stewart,2021-01-30,14:09:36,Payment related,,,,,,Saturday,30,14,January,
ID1675,Stewart,2021-01-30,14:11:02,Payment related,,,122.0,0 days 00:03:36,3,Saturday,30,14,January,4.0
ID1676,Becky,2021-01-30,14:11:02,Technical Support,,,78.0,0 days 00:05:41,2,Saturday,30,14,January,6.0
ID1677,Joe,2021-01-30,14:36:58,Payment related,,,68.0,0 days 00:01:05,2,Saturday,30,14,January,1.0
ID1678,Greg,2021-01-30,14:36:58,Streaming,,,33.0,0 days 00:04:35,3,Saturday,30,14,January,5.0
ID1679,Becky,2021-01-30,15:00:00,Payment related,,,19.0,0 days 00:05:57,1,Saturday,30,15,January,6.0
ID1680,Martha,2021-01-30,15:00:00,Contract related,,,97.0,0 days 00:06:53,5,Saturday,30,15,January,7.0
ID1681,Joe,2021-01-30,15:38:53,Payment related,,,33.0,0 days 00:01:19,2,Saturday,30,15,January,1.0
ID1682,Martha,2021-01-30,15:38:53,Admin Support,,,124.0,0 days 00:04:48,5,Saturday,30,15,January,5.0
ID1683,Stewart,2021-01-30,15:44:38,Admin Support,,,78.0,0 days 00:05:09,1,Saturday,30,15,January,5.0
ID1684,Diane,2021-01-30,15:44:38,Payment related,,,,,,Saturday,30,15,January,
ID1685,Dan,2021-01-30,15:51:50,Technical Support,,,111.0,0 days 00:02:35,5,Saturday,30,15,January,3.0
ID1686,Diane,2021-01-30,15:51:50,Contract related,,,27.0,0 days 00:03:37,5,Saturday,30,15,January,4.0
ID1687,Dan,2021-01-30,15:59:02,Technical Support,,,18.0,0 days 00:04:41,3,Saturday,30,15,January,5.0
ID1688,Greg,2021-01-30,15:59:02,Streaming,,,31.0,0 days 00:04:18,4,Saturday,30,15,January,4.0
ID1689,Stewart,2021-01-30,16:13:26,Admin Support,,,65.0,0 days 00:03:41,4,Saturday,30,16,January,4.0
ID1690,Becky,2021-01-30,16:13:26,Admin Support,,,,,,Saturday,30,16,January,
ID1691,Becky,2021-01-30,16:19:12,Technical Support,,,91.0,0 days 00:00:50,3,Saturday,30,16,January,1.0
ID1692,Stewart,2021-01-30,16:19:12,Technical Support,,,71.0,0 days 00:01:27,2,Saturday,30,16,January,1.0
ID1693,Greg,2021-01-30,16:19:12,Contract related,,,,,,Saturday,30,16,January,
ID1694,Stewart,2021-01-30,16:19:12,Contract related,,,78.0,0 days 00:04:26,3,Saturday,30,16,January,4.0
ID1695,Jim,2021-01-30,16:32:10,Technical Support,,,,,,Saturday,30,16,January,
ID1696,Jim,2021-01-30,16:32:10,Contract related,,,,,,Saturday,30,16,January,
ID1697,Dan,2021-01-30,16:49:26,Technical Support,,,,,,Saturday,30,16,January,
ID1698,Jim,2021-01-30,16:49:26,Admin Support,,,107.0,0 days 00:03:17,3,Saturday,30,16,January,3.0
ID1699,Dan,2021-01-30,16:52:19,Streaming,,,17.0,0 days 00:03:12,3,Saturday,30,16,January,3.0
ID1700,Becky,2021-01-30,16:52:19,Contract related,,,53.0,0 days 00:03:40,1,Saturday,30,16,January,4.0
ID1701,Diane,2021-01-30,17:09:36,Technical Support,,,49.0,0 days 00:06:33,5,Saturday,30,17,January,7.0
ID1702,Greg,2021-01-30,17:09:36,Streaming,,,33.0,0 days 00:01:05,5,Saturday,30,17,January,1.0
ID1703,Diane,2021-01-30,17:12:29,Streaming,,,103.0,0 days 00:03:39,2,Saturday,30,17,January,4.0
ID1704,Greg,2021-01-30,17:12:29,Payment related,,,114.0,0 days 00:03:22,3,Saturday,30,17,January,3.0
ID1705,Stewart,2021-01-30,17:18:14,Contract related,,,,,,Saturday,30,17,January,
ID1706,Jim,2021-01-30,17:18:14,Admin Support,,,,,,Saturday,30,17,January,
ID1707,Martha,2021-01-30,17:25:26,Payment related,,,,,,Saturday,30,17,January,
ID1708,Dan,2021-01-30,17:25:26,Streaming,,,38.0,0 days 00:06:51,2,Saturday,30,17,January,7.0
ID1709,Stewart,2021-01-30,17:29:46,Contract related,,,50.0,0 days 00:01:19,2,Saturday,30,17,January,1.0
ID1710,Becky,2021-01-30,17:29:46,Contract related,,,33.0,0 days 00:03:56,4,Saturday,30,17,January,4.0
ID1711,Stewart,2021-01-30,17:31:12,Payment related,,,97.0,0 days 00:02:52,3,Saturday,30,17,January,3.0
ID1712,Jim,2021-01-30,17:31:12,Streaming,,,20.0,0 days 00:05:07,5,Saturday,30,17,January,5.0
ID1713,Dan,2021-01-31,09:00:00,Payment related,,,100.0,0 days 00:06:22,5,Sunday,31,9,January,6.0
ID1714,Becky,2021-01-31,09:00:00,Payment related,,,114.0,0 days 00:05:42,4,Sunday,31,9,January,6.0
